Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
05/31/2011,ProShares Ultra MSCI Emerging Markets,EET,110.95,107.41,3.29578,3.54,300,33285110.95
05/27/2011,ProShares Ultra MSCI Emerging Markets,EET,107.41,105.18,2.12017,2.23,300,32223107.41
05/26/2011,ProShares Ultra MSCI Emerging Markets,EET,105.18,102.65,2.46469,2.53,300,31554105.18
05/25/2011,ProShares Ultra MSCI Emerging Markets,EET,102.65,102.29,0.35194,0.36,300,30795102.65
05/24/2011,ProShares Ultra MSCI Emerging Markets,EET,102.29,100.31,1.97388,1.98,300,30687102.29
05/23/2011,ProShares Ultra MSCI Emerging Markets,EET,100.31,104.65,-4.14716,-4.34,300,30093100.31
05/20/2011,ProShares Ultra MSCI Emerging Markets,EET,104.65,106.27,-1.52442,-1.62,300,31395104.65
05/19/2011,ProShares Ultra MSCI Emerging Markets,EET,106.27,107.58,-1.21770,-1.31,300,31881106.27
05/18/2011,ProShares Ultra MSCI Emerging Markets,EET,107.58,104.3,3.14477,3.28,300,32274107.58
05/17/2011,ProShares Ultra MSCI Emerging Markets,EET,104.3,103.71,0.56889,0.59,300,31290104.3
05/16/2011,ProShares Ultra MSCI Emerging Markets,EET,103.71,104.12,-0.39378,-0.41,300,31113103.71
05/13/2011,ProShares Ultra MSCI Emerging Markets,EET,104.12,108.73,-4.23986,-4.61,300,31236104.12
05/12/2011,ProShares Ultra MSCI Emerging Markets,EET,108.73,108.08,0.60141,0.65,300,32619108.73
05/11/2011,ProShares Ultra MSCI Emerging Markets,EET,108.08,112.99,-4.34552,-4.91,300,32424108.08
05/10/2011,ProShares Ultra MSCI Emerging Markets,EET,112.99,110.43,2.31821,2.56,300,33897112.99
05/09/2011,ProShares Ultra MSCI Emerging Markets,EET,110.43,109.98,0.40917,0.45,300,33129110.43
05/06/2011,ProShares Ultra MSCI Emerging Markets,EET,109.98,107.17,2.62200,2.81,300,32994109.98
05/05/2011,ProShares Ultra MSCI Emerging Markets,EET,107.17,109.27,-1.92184,-2.1,300,32151107.17
05/04/2011,ProShares Ultra MSCI Emerging Markets,EET,109.27,112.91,-3.22381,-3.64,300,32781109.27
05/03/2011,ProShares Ultra MSCI Emerging Markets,EET,112.91,118.23,-4.49970,-5.32,300,33873112.91
05/02/2011,ProShares Ultra MSCI Emerging Markets,EET,118.23,118.22,0.00846,0.01,300,35469118.23
04/29/2011,ProShares Ultra MSCI Emerging Markets,EET,118.22,116.73,1.27645,1.49,300,35466118.22
04/28/2011,ProShares Ultra MSCI Emerging Markets,EET,116.73,118.66,-1.62650,-1.93,300,35019116.73
04/27/2011,ProShares Ultra MSCI Emerging Markets,EET,118.66,119.06,-0.33597,-0.4,300,35598118.66
04/26/2011,ProShares Ultra MSCI Emerging Markets,EET,119.06,117.07,1.69984,1.99,300,35718119.06
04/25/2011,ProShares Ultra MSCI Emerging Markets,EET,117.07,118.94,-1.57222,-1.87,300,35121117.07
04/21/2011,ProShares Ultra MSCI Emerging Markets,EET,118.94,116.99,1.66681,1.95,300,35682118.94
04/20/2011,ProShares Ultra MSCI Emerging Markets,EET,116.99,111.8,4.64222,5.19,300,35097116.99
04/19/2011,ProShares Ultra MSCI Emerging Markets,EET,111.8,108.55,2.99401,3.25,300,33540111.8
04/18/2011,ProShares Ultra MSCI Emerging Markets,EET,108.55,114.29,-5.02231,-5.74,300,32565108.55
04/15/2011,ProShares Ultra MSCI Emerging Markets,EET,114.29,114.08,0.18408,0.21,300,34287114.29
04/14/2011,ProShares Ultra MSCI Emerging Markets,EET,114.08,113.46,0.54645,0.62,300,34224114.08
04/13/2011,ProShares Ultra MSCI Emerging Markets,EET,113.46,111.55,1.71224,1.91,300,34038113.46
04/12/2011,ProShares Ultra MSCI Emerging Markets,EET,111.55,115.89,-3.74493,-4.34,300,33465111.55
04/11/2011,ProShares Ultra MSCI Emerging Markets,EET,115.89,118.67,-2.34263,-2.78,300,34767115.89
04/08/2011,ProShares Ultra MSCI Emerging Markets,EET,118.67,118.47,0.16882,0.2,300,35601118.67
04/07/2011,ProShares Ultra MSCI Emerging Markets,EET,118.47,118.73,-0.21898,-0.26,300,35541118.47
04/06/2011,ProShares Ultra MSCI Emerging Markets,EET,118.73,117.46,1.08122,1.27,300,35619118.73
04/05/2011,ProShares Ultra MSCI Emerging Markets,EET,117.46,117.93,-0.39854,-0.47,300,35238117.46
04/04/2011,ProShares Ultra MSCI Emerging Markets,EET,117.93,116,1.66379,1.93,300,35379117.93
04/01/2011,ProShares Ultra MSCI Emerging Markets,EET,116,112.53,3.08362,3.47,300,34800116
03/31/2011,ProShares Ultra MSCI Emerging Markets,EET,112.53,110.54,1.80025,1.99,300,33759112.53
03/30/2011,ProShares Ultra MSCI Emerging Markets,EET,110.54,107.83,2.51322,2.71,300,33162110.54
03/29/2011,ProShares Ultra MSCI Emerging Markets,EET,107.83,105.37,2.33463,2.46,300,32349107.83
03/28/2011,ProShares Ultra MSCI Emerging Markets,EET,105.37,106.58,-1.13530,-1.21,300,31611105.37
03/25/2011,ProShares Ultra MSCI Emerging Markets,EET,106.58,106.8,-0.20599,-0.22,300,31974106.58
03/24/2011,ProShares Ultra MSCI Emerging Markets,EET,106.8,104.46,2.24009,2.34,300,32040106.8
03/23/2011,ProShares Ultra MSCI Emerging Markets,EET,104.46,101.75,2.66339,2.71,350,36561104.46
03/22/2011,ProShares Ultra MSCI Emerging Markets,EET,101.75,101.22,0.52361,0.53,350,35612601.75
03/21/2011,ProShares Ultra MSCI Emerging Markets,EET,101.22,97.4,3.92197,3.82,350,35427101.22
03/18/2011,ProShares Ultra MSCI Emerging Markets,EET,97.4,97.1,0.30896,0.3,350,34090097.4
03/17/2011,ProShares Ultra MSCI Emerging Markets,EET,97.1,94.94,2.27512,2.16,350,33985097.1
03/16/2011,ProShares Ultra MSCI Emerging Markets,EET,94.94,98.86,-3.96520,-3.92,350,33229094.94
03/15/2011,ProShares Ultra MSCI Emerging Markets,EET,98.86,102.24,-3.30595,-3.38,350,34601098.86
03/14/2011,ProShares Ultra MSCI Emerging Markets,EET,102.24,101.13,1.09760,1.11,350,35784102.24
03/11/2011,ProShares Ultra MSCI Emerging Markets,EET,101.13,99.06,2.08964,2.07,350,35395601.13
03/10/2011,ProShares Ultra MSCI Emerging Markets,EET,99.06,105.28,-5.90805,-6.22,350,34671099.06
03/09/2011,ProShares Ultra MSCI Emerging Markets,EET,105.28,104.98,0.28577,0.3,350,36848105.28
03/08/2011,ProShares Ultra MSCI Emerging Markets,EET,104.98,102.06,2.86106,2.92,350,36743104.98
03/07/2011,ProShares Ultra MSCI Emerging Markets,EET,102.06,105.18,-2.96634,-3.12,350,35721102.06
03/04/2011,ProShares Ultra MSCI Emerging Markets,EET,105.18,105.08,0.09517,0.1,350,36813105.18
03/03/2011,ProShares Ultra MSCI Emerging Markets,EET,105.08,101.03,4.00871,4.05,350,36778105.08
03/02/2011,ProShares Ultra MSCI Emerging Markets,EET,101.03,98.34,2.73541,2.69,350,35360601.03
03/01/2011,ProShares Ultra MSCI Emerging Markets,EET,98.34,100.45,-2.10055,-2.11,350,34419098.34
02/28/2011,ProShares Ultra MSCI Emerging Markets,EET,100.45,99.34,1.11737,1.11,350,35157600.45
02/25/2011,ProShares Ultra MSCI Emerging Markets,EET,99.34,97.07,2.33852,2.27,350,34769099.34
02/24/2011,ProShares Ultra MSCI Emerging Markets,EET,97.07,96.65,0.43456,0.42,350,33974597.07
02/23/2011,ProShares Ultra MSCI Emerging Markets,EET,96.65,96.36,0.30095,0.29,350,33827596.65
02/22/2011,ProShares Ultra MSCI Emerging Markets,EET,96.36,103.06,-6.50107,-6.7,350,33726096.36
02/18/2011,ProShares Ultra MSCI Emerging Markets,EET,103.06,101.9,1.13837,1.16,350,36071103.06
02/17/2011,ProShares Ultra MSCI Emerging Markets,EET,101.9,101.22,0.67180,0.68,350,35665101.9
02/16/2011,ProShares Ultra MSCI Emerging Markets,EET,101.22,99.54,1.68776,1.68,350,35427101.22
02/15/2011,ProShares Ultra MSCI Emerging Markets,EET,99.54,99.21,0.33263,0.33,350,34839099.54
02/14/2011,ProShares Ultra MSCI Emerging Markets,EET,99.21,99.99,-0.78008,-0.78,350,34723599.21
02/11/2011,ProShares Ultra MSCI Emerging Markets,EET,99.99,97.73,2.31249,2.26,350,34996599.99
02/10/2011,ProShares Ultra MSCI Emerging Markets,EET,97.73,99.51,-1.78876,-1.78,350,34205597.73
02/09/2011,ProShares Ultra MSCI Emerging Markets,EET,99.51,104.35,-4.63824,-4.84,350,34828599.51
02/08/2011,ProShares Ultra MSCI Emerging Markets,EET,104.35,104.18,0.16318,0.17,350,36522604.35
02/07/2011,ProShares Ultra MSCI Emerging Markets,EET,104.18,103.89,0.27914,0.29,350,36463104.18
02/04/2011,ProShares Ultra MSCI Emerging Markets,EET,103.89,104.02,-0.12498,-0.13,350,36361603.89
02/03/2011,ProShares Ultra MSCI Emerging Markets,EET,104.02,104.33,-0.29713,-0.31,350,36407104.02
02/02/2011,ProShares Ultra MSCI Emerging Markets,EET,104.33,105.85,-1.43599,-1.52,400,41732104.33
02/01/2011,ProShares Ultra MSCI Emerging Markets,EET,105.85,100.98,4.82274,4.87,400,42340105.85
01/31/2011,ProShares Ultra MSCI Emerging Markets,EET,100.98,98.86,2.14445,2.12,400,40392100.98
01/28/2011,ProShares Ultra MSCI Emerging Markets,EET,98.86,105.47,-6.26718,-6.61,400,39544098.86
01/27/2011,ProShares Ultra MSCI Emerging Markets,EET,105.47,106.39,-0.86474,-0.92,400,42188105.47
01/26/2011,ProShares Ultra MSCI Emerging Markets,EET,106.39,104.47,1.83785,1.92,400,42556106.39
01/25/2011,ProShares Ultra MSCI Emerging Markets,EET,104.47,105.75,-1.21040,-1.28,400,41788104.47
01/24/2011,ProShares Ultra MSCI Emerging Markets,EET,105.75,104.06,1.62406,1.69,400,42300105.75
01/21/2011,ProShares Ultra MSCI Emerging Markets,EET,104.06,106.23,-2.04274,-2.17,400,41624104.06
01/20/2011,ProShares Ultra MSCI Emerging Markets,EET,106.23,108.65,-2.22734,-2.42,400,42492106.23
01/19/2011,ProShares Ultra MSCI Emerging Markets,EET,108.65,110.48,-1.65641,-1.83,400,43460108.65
01/18/2011,ProShares Ultra MSCI Emerging Markets,EET,110.48,110.7,-0.19874,-0.22,400,44192110.48
01/14/2011,ProShares Ultra MSCI Emerging Markets,EET,110.7,110.08,0.56323,0.62,400,44280110.7
01/13/2011,ProShares Ultra MSCI Emerging Markets,EET,110.08,111.98,-1.69673,-1.9,400,44032110.08
01/12/2011,ProShares Ultra MSCI Emerging Markets,EET,111.98,107.91,3.77166,4.07,400,44792111.98
01/11/2011,ProShares Ultra MSCI Emerging Markets,EET,107.91,105.56,2.22622,2.35,400,43164107.91
01/10/2011,ProShares Ultra MSCI Emerging Markets,EET,105.56,107.75,-2.03248,-2.19,400,42224105.56
01/07/2011,ProShares Ultra MSCI Emerging Markets,EET,107.75,109.67,-1.75071,-1.92,400,43100107.75
01/06/2011,ProShares Ultra MSCI Emerging Markets,EET,109.67,112.14,-2.20260,-2.47,400,43868109.67
01/05/2011,ProShares Ultra MSCI Emerging Markets,EET,112.14,112.7,-0.49689,-0.56,400,44856112.14
01/04/2011,ProShares Ultra MSCI Emerging Markets,EET,112.7,111.91,0.70592,0.79,400,45080112.7
01/03/2011,ProShares Ultra MSCI Emerging Markets,EET,111.91,109.53,2.17292,2.38,400,44764111.91
12/31/2010,ProShares Ultra MSCI Emerging Markets,EET,109.53,108.12,1.30411,1.41,400,43812109.53
12/30/2010,ProShares Ultra MSCI Emerging Markets,EET,108.12,107.02,1.02785,1.1,400,43248108.12
12/29/2010,ProShares Ultra MSCI Emerging Markets,EET,107.02,104.39,2.51940,2.63,400,42808107.02
12/28/2010,ProShares Ultra MSCI Emerging Markets,EET,104.39,104.23,0.15351,0.16,400,41756104.39
12/27/2010,ProShares Ultra MSCI Emerging Markets,EET,104.23,104.91,-0.64817,-0.68,400,41692104.23
12/23/2010,ProShares Ultra MSCI Emerging Markets,EET,104.91,105.18,-0.25670,-0.27,400,41964104.91
12/22/2010,ProShares Ultra MSCI Emerging Markets,EET,105.18,104.43,0.71818,0.75,400,42072105.18
12/21/2010,ProShares Ultra MSCI Emerging Markets,EET,104.43,101.47,2.91712,2.96,400,41772104.43
12/20/2010,ProShares Ultra MSCI Emerging Markets,EET,101.47,102.44,-0.94690,-0.97,400,40588101.47
12/17/2010,ProShares Ultra MSCI Emerging Markets,EET,102.44,102.1,0.33301,0.34,400,40976102.44
12/16/2010,ProShares Ultra MSCI Emerging Markets,EET,102.1,101.51,0.58122,0.59,400,40840102.1
12/15/2010,ProShares Ultra MSCI Emerging Markets,EET,101.51,104.84,-3.17627,-3.33,400,40604101.51
12/14/2010,ProShares Ultra MSCI Emerging Markets,EET,104.84,104.59,0.23903,0.25,400,41936104.84
12/13/2010,ProShares Ultra MSCI Emerging Markets,EET,104.59,103.27,1.27820,1.32,400,41836104.59
12/10/2010,ProShares Ultra MSCI Emerging Markets,EET,103.27,102.48,0.77088,0.79,400,41308103.27
12/09/2010,ProShares Ultra MSCI Emerging Markets,EET,102.48,103.06,-0.56278,-0.58,400,40992102.48
12/08/2010,ProShares Ultra MSCI Emerging Markets,EET,103.06,104.41,-1.29298,-1.35,400,41224103.06
12/07/2010,ProShares Ultra MSCI Emerging Markets,EET,104.41,105.4,-0.93928,-0.99,400,41764104.41
12/06/2010,ProShares Ultra MSCI Emerging Markets,EET,105.4,105.89,-0.46274,-0.49,400,42160105.4
12/03/2010,ProShares Ultra MSCI Emerging Markets,EET,105.89,104.96,0.88605,0.93,400,42356105.89
12/02/2010,ProShares Ultra MSCI Emerging Markets,EET,104.96,101.06,3.85909,3.9,400,41984104.96
12/01/2010,ProShares Ultra MSCI Emerging Markets,EET,101.06,95.58,5.73342,5.48,400,40424101.06
11/30/2010,ProShares Ultra MSCI Emerging Markets,EET,95.58,97.27,-1.73743,-1.69,400,38232095.58
11/29/2010,ProShares Ultra MSCI Emerging Markets,EET,97.27,96.31,0.99678,0.96,400,38908097.27
11/26/2010,ProShares Ultra MSCI Emerging Markets,EET,96.31,100.75,-4.40695,-4.44,400,38524096.31
11/24/2010,ProShares Ultra MSCI Emerging Markets,EET,100.75,96.21,4.71884,4.54,400,40300100.75
11/23/2010,ProShares Ultra MSCI Emerging Markets,EET,96.21,102.66,-6.28288,-6.45,400,38484096.21
11/22/2010,ProShares Ultra MSCI Emerging Markets,EET,102.66,103.26,-0.58106,-0.6,400,41064102.66
11/19/2010,ProShares Ultra MSCI Emerging Markets,EET,103.26,103.27,-0.00968,-0.01,450,46467103.26
11/18/2010,ProShares Ultra MSCI Emerging Markets,EET,103.27,98.56,4.77881,4.71,450,46471603.27
11/17/2010,ProShares Ultra MSCI Emerging Markets,EET,98.56,97.49,1.09755,1.07,450,44352098.56
11/16/2010,ProShares Ultra MSCI Emerging Markets,EET,97.49,103.09,-5.43215,-5.6,450,43870597.49
11/15/2010,ProShares Ultra MSCI Emerging Markets,EET,103.09,103.11,-0.01940,-0.02,500,51545103.09
11/12/2010,ProShares Ultra MSCI Emerging Markets,EET,103.11,108.27,-4.76586,-5.16,500,51555103.11
11/11/2010,ProShares Ultra MSCI Emerging Markets,EET,108.27,110.43,-1.95599,-2.16,500,54135108.27
11/10/2010,ProShares Ultra MSCI Emerging Markets,EET,110.43,108.83,1.47018,1.6,500,55215110.43
11/09/2010,ProShares Ultra MSCI Emerging Markets,EET,108.83,111.81,-2.66524,-2.98,500,54415108.83
11/08/2010,ProShares Ultra MSCI Emerging Markets,EET,111.81,112.52,-0.63100,-0.71,500,55905111.81
11/05/2010,ProShares Ultra MSCI Emerging Markets,EET,112.52,112.92,-0.35423,-0.4,500,56260112.52
11/04/2010,ProShares Ultra MSCI Emerging Markets,EET,112.92,108.02,4.53620,4.9,500,56460112.92
11/03/2010,ProShares Ultra MSCI Emerging Markets,EET,108.02,106.82,1.12339,1.2,500,54010108.02
11/02/2010,ProShares Ultra MSCI Emerging Markets,EET,106.82,104.23,2.48489,2.59,500,53410106.82
11/01/2010,ProShares Ultra MSCI Emerging Markets,EET,104.23,102.07,2.11619,2.16,500,52115104.23
10/29/2010,ProShares Ultra MSCI Emerging Markets,EET,102.07,101.44,0.62106,0.63,500,51035102.07
10/28/2010,ProShares Ultra MSCI Emerging Markets,EET,101.44,100.18,1.25774,1.26,500,50720101.44
10/27/2010,ProShares Ultra MSCI Emerging Markets,EET,100.18,103.73,-3.42235,-3.55,500,50090100.18
10/26/2010,ProShares Ultra MSCI Emerging Markets,EET,103.73,103.97,-0.23084,-0.24,500,51865103.73
10/25/2010,ProShares Ultra MSCI Emerging Markets,EET,103.97,101.73,2.20191,2.24,550,57183603.97
10/22/2010,ProShares Ultra MSCI Emerging Markets,EET,101.73,101.59,0.13781,0.14,600,61038101.73
10/21/2010,ProShares Ultra MSCI Emerging Markets,EET,101.59,101.53,0.05910,0.06,600,60954101.59
10/20/2010,ProShares Ultra MSCI Emerging Markets,EET,101.53,98.2,3.39104,3.33,550,55841601.53
10/19/2010,ProShares Ultra MSCI Emerging Markets,EET,98.2,104.84,-6.33346,-6.64,400,39280098.2
10/18/2010,ProShares Ultra MSCI Emerging Markets,EET,104.84,104.76,0.07637,0.08,400,41936104.84
10/15/2010,ProShares Ultra MSCI Emerging Markets,EET,104.76,104.96,-0.19055,-0.2,400,41904104.76
10/14/2010,ProShares Ultra MSCI Emerging Markets,EET,104.96,105.49,-0.50242,-0.53,400,41984104.96
10/13/2010,ProShares Ultra MSCI Emerging Markets,EET,105.49,101.71,3.71645,3.78,400,42196105.49
10/12/2010,ProShares Ultra MSCI Emerging Markets,EET,101.71,102.49,-0.76105,-0.78,400,40684101.71
10/11/2010,ProShares Ultra MSCI Emerging Markets,EET,102.49,102.56,-0.06825,-0.07,400,40996102.49
10/08/2010,ProShares Ultra MSCI Emerging Markets,EET,102.56,100.28,2.27363,2.28,400,41024102.56
10/07/2010,ProShares Ultra MSCI Emerging Markets,EET,100.28,101.98,-1.66699,-1.7,400,40112100.28
10/06/2010,ProShares Ultra MSCI Emerging Markets,EET,101.98,102.24,-0.25430,-0.26,400,40792101.98
10/05/2010,ProShares Ultra MSCI Emerging Markets,EET,102.24,98.52,3.77588,3.72,400,40896102.24
10/04/2010,ProShares Ultra MSCI Emerging Markets,EET,98.52,99.16,-0.64542,-0.64,400,39408098.52
10/01/2010,ProShares Ultra MSCI Emerging Markets,EET,99.16,96.31,2.95919,2.85,400,39664099.16
09/30/2010,ProShares Ultra MSCI Emerging Markets,EET,96.31,95.33,1.02801,0.98,400,38524096.31
09/29/2010,ProShares Ultra MSCI Emerging Markets,EET,95.33,94.63,0.73972,0.7,400,38132095.33
09/28/2010,ProShares Ultra MSCI Emerging Markets,EET,94.63,93.13,1.61065,1.5,400,37852094.63
09/27/2010,ProShares Ultra MSCI Emerging Markets,EET,93.13,93.48,-0.37441,-0.35,400,37252093.13
09/24/2010,ProShares Ultra MSCI Emerging Markets,EET,93.48,90.28,3.54453,3.2,400,37392093.48
09/23/2010,ProShares Ultra MSCI Emerging Markets,EET,90.28,91.47,-1.30097,-1.19,400,36112090.28
09/22/2010,ProShares Ultra MSCI Emerging Markets,EET,91.47,91.29,0.19717,0.18,400,36588091.47
09/21/2010,ProShares Ultra MSCI Emerging Markets,EET,91.29,91.86,-0.62051,-0.57,400,36516091.29
09/20/2010,ProShares Ultra MSCI Emerging Markets,EET,91.86,89.08,3.12079,2.78,400,36744091.86
09/17/2010,ProShares Ultra MSCI Emerging Markets,EET,89.08,89.45,-0.41364,-0.37,400,35632089.08
09/16/2010,ProShares Ultra MSCI Emerging Markets,EET,89.45,90.34,-0.98517,-0.89,400,35780089.45
09/15/2010,ProShares Ultra MSCI Emerging Markets,EET,90.34,90.13,0.23300,0.21,400,36136090.34
09/14/2010,ProShares Ultra MSCI Emerging Markets,EET,90.13,90.14,-0.01109,-0.01,400,36052090.13
09/13/2010,ProShares Ultra MSCI Emerging Markets,EET,90.14,85.98,4.83833,4.16,400,36056090.14
09/10/2010,ProShares Ultra MSCI Emerging Markets,EET,85.98,85.45,0.62025,0.53,400,34392085.98
09/09/2010,ProShares Ultra MSCI Emerging Markets,EET,85.45,84.44,1.19612,1.01,400,34180085.45
09/08/2010,ProShares Ultra MSCI Emerging Markets,EET,84.44,82.72,2.07930,1.72,400,33776084.44
09/07/2010,ProShares Ultra MSCI Emerging Markets,EET,82.72,85.17,-2.87660,-2.45,400,33088082.72
09/03/2010,ProShares Ultra MSCI Emerging Markets,EET,85.17,83.23,2.33089,1.94,400,34068085.17
09/02/2010,ProShares Ultra MSCI Emerging Markets,EET,83.23,82.93,0.36175,0.3,400,33292083.23
09/01/2010,ProShares Ultra MSCI Emerging Markets,EET,82.93,77.64,6.81350,5.29,400,33172082.93
08/31/2010,ProShares Ultra MSCI Emerging Markets,EET,77.64,76.76,1.14643,0.88,400,31056077.64
08/30/2010,ProShares Ultra MSCI Emerging Markets,EET,76.76,79.34,-3.25183,-2.58,400,30704076.76
08/27/2010,ProShares Ultra MSCI Emerging Markets,EET,79.34,76.02,4.36727,3.32,400,31736079.34
08/26/2010,ProShares Ultra MSCI Emerging Markets,EET,76.02,76.93,-1.18289,-0.91,400,30408076.02
08/25/2010,ProShares Ultra MSCI Emerging Markets,EET,76.93,77.91,-1.25786,-0.98,400,30772076.93
08/24/2010,ProShares Ultra MSCI Emerging Markets,EET,77.91,79.99,-2.60033,-2.08,400,31164077.91
08/23/2010,ProShares Ultra MSCI Emerging Markets,EET,79.99,81.47,-1.81662,-1.48,400,31996079.99
08/20/2010,ProShares Ultra MSCI Emerging Markets,EET,81.47,81.9,-0.52503,-0.43,400,32588081.47
08/19/2010,ProShares Ultra MSCI Emerging Markets,EET,81.9,83.18,-1.53883,-1.28,400,32760081.9
08/18/2010,ProShares Ultra MSCI Emerging Markets,EET,83.18,83.31,-0.15604,-0.13,400,33272083.18
08/17/2010,ProShares Ultra MSCI Emerging Markets,EET,83.31,81.63,2.05807,1.68,400,33324083.31
08/16/2010,ProShares Ultra MSCI Emerging Markets,EET,81.63,80.12,1.88467,1.51,400,32652081.63
08/13/2010,ProShares Ultra MSCI Emerging Markets,EET,80.12,79.44,0.85599,0.68,400,32048080.12
08/12/2010,ProShares Ultra MSCI Emerging Markets,EET,79.44,79.03,0.51879,0.41,400,31776079.44
08/11/2010,ProShares Ultra MSCI Emerging Markets,EET,79.03,84.41,-6.37365,-5.38,400,31612079.03
08/10/2010,ProShares Ultra MSCI Emerging Markets,EET,84.41,86.73,-2.67497,-2.32,400,33764084.41
08/09/2010,ProShares Ultra MSCI Emerging Markets,EET,86.73,85.79,1.09570,0.94,400,34692086.73
08/06/2010,ProShares Ultra MSCI Emerging Markets,EET,85.79,86.07,-0.32532,-0.28,400,34316085.79
08/05/2010,ProShares Ultra MSCI Emerging Markets,EET,86.07,86.78,-0.81816,-0.71,400,34428086.07
08/04/2010,ProShares Ultra MSCI Emerging Markets,EET,86.78,86.48,0.34690,0.3,400,34712086.78
08/03/2010,ProShares Ultra MSCI Emerging Markets,EET,86.48,87.35,-0.99599,-0.87,400,34592086.48
08/02/2010,ProShares Ultra MSCI Emerging Markets,EET,87.35,83.02,5.21561,4.33,400,34940087.35
07/30/2010,ProShares Ultra MSCI Emerging Markets,EET,83.02,82.2,0.99757,0.82,400,33208083.02
07/29/2010,ProShares Ultra MSCI Emerging Markets,EET,82.2,82.04,0.19503,0.16,400,32880082.2
07/28/2010,ProShares Ultra MSCI Emerging Markets,EET,82.04,83,-1.15663,-0.96,400,32816082.04
07/27/2010,ProShares Ultra MSCI Emerging Markets,EET,83,83.33,-0.39602,-0.33,400,33200083
07/26/2010,ProShares Ultra MSCI Emerging Markets,EET,83.33,82.16,1.42405,1.17,400,33332083.33
07/23/2010,ProShares Ultra MSCI Emerging Markets,EET,82.16,81.03,1.39455,1.13,400,32864082.16
07/22/2010,ProShares Ultra MSCI Emerging Markets,EET,81.03,76.46,5.97698,4.57,400,32412081.03
07/21/2010,ProShares Ultra MSCI Emerging Markets,EET,76.46,77.92,-1.87372,-1.46,400,30584076.46
07/20/2010,ProShares Ultra MSCI Emerging Markets,EET,77.92,74.56,4.50644,3.36,400,31168077.92
07/19/2010,ProShares Ultra MSCI Emerging Markets,EET,74.56,72.76,2.47389,1.8,400,29824074.56
07/16/2010,ProShares Ultra MSCI Emerging Markets,EET,72.76,77.37,-5.95838,-4.61,400,29104072.76
07/15/2010,ProShares Ultra MSCI Emerging Markets,EET,77.37,78.16,-1.01075,-0.79,400,30948077.37
07/14/2010,ProShares Ultra MSCI Emerging Markets,EET,78.16,78.42,-0.33155,-0.26,400,31264078.16
07/13/2010,ProShares Ultra MSCI Emerging Markets,EET,78.42,76.71,2.22917,1.71,400,31368078.42
07/12/2010,ProShares Ultra MSCI Emerging Markets,EET,76.71,78.15,-1.84261,-1.44,400,30684076.71
07/09/2010,ProShares Ultra MSCI Emerging Markets,EET,78.15,76.2,2.55906,1.95,400,31260078.15
07/08/2010,ProShares Ultra MSCI Emerging Markets,EET,76.2,75.45,0.99404,0.75,400,30480076.2
07/07/2010,ProShares Ultra MSCI Emerging Markets,EET,75.45,72.28,4.38572,3.17,400,30180075.45
07/06/2010,ProShares Ultra MSCI Emerging Markets,EET,72.28,69.98,3.28665,2.3,400,28912072.28
07/02/2010,ProShares Ultra MSCI Emerging Markets,EET,69.98,69.34,0.92299,0.64,400,27992069.98
07/01/2010,ProShares Ultra MSCI Emerging Markets,EET,69.34,68.69,0.94628,0.65,400,27736069.34
06/30/2010,ProShares Ultra MSCI Emerging Markets,EET,68.69,69.63,-1.34999,-0.94,400,27476068.69
06/29/2010,ProShares Ultra MSCI Emerging Markets,EET,69.63,75.64,-7.94553,-6.01,400,27852069.63
06/28/2010,ProShares Ultra MSCI Emerging Markets,EET,75.64,76.73,-1.42057,-1.09,400,30256075.64
06/25/2010,ProShares Ultra MSCI Emerging Markets,EET,76.73,74.89,2.45694,1.84,400,30692076.73
06/24/2010,ProShares Ultra MSCI Emerging Markets,EET,74.89,77.66,-3.56683,-2.77,400,29956074.89
06/23/2010,ProShares Ultra MSCI Emerging Markets,EET,77.66,77.12,0.70021,0.54,400,31064077.66
06/22/2010,ProShares Ultra MSCI Emerging Markets,EET,77.12,80.17,-3.80442,-3.05,400,30848077.12
06/21/2010,ProShares Ultra MSCI Emerging Markets,EET,80.17,77.54,3.39180,2.63,400,32068080.17
06/18/2010,ProShares Ultra MSCI Emerging Markets,EET,77.54,77.15,0.50551,0.39,400,31016077.54
06/17/2010,ProShares Ultra MSCI Emerging Markets,EET,77.15,77.93,-1.00090,-0.78,400,30860077.15
06/16/2010,ProShares Ultra MSCI Emerging Markets,EET,77.93,77.93,0.00000,0,400,31172077.93
06/15/2010,ProShares Ultra MSCI Emerging Markets,EET,77.93,73.54,5.96954,4.39,400,31172077.93
06/14/2010,ProShares Ultra MSCI Emerging Markets,EET,73.54,73.5,0.05442,0.04,400,29416073.54
06/11/2010,ProShares Ultra MSCI Emerging Markets,EET,73.5,72.81,0.94767,0.69,400,29400073.5
06/10/2010,ProShares Ultra MSCI Emerging Markets,EET,72.81,68.29,6.61883,4.52,400,29124072.81
06/09/2010,ProShares Ultra MSCI Emerging Markets,EET,68.29,68.65,-0.52440,-0.36,400,27316068.29
06/08/2010,ProShares Ultra MSCI Emerging Markets,EET,68.65,66.08,3.88923,2.57,400,27460068.65
06/07/2010,ProShares Ultra MSCI Emerging Markets,EET,66.08,68.17,-3.06586,-2.09,400,26432066.08
