Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
05/04/2012,ProShares Short FTSE China 50,YXI,41.15,40.57,1.42963,0.58,200,8230000
05/03/2012,ProShares Short FTSE China 50,YXI,40.57,40.16,1.02092,0.41,200,8114000
05/02/2012,ProShares Short FTSE China 50,YXI,40.16,40.14,0.04983,0.02,200,8032000
05/01/2012,ProShares Short FTSE China 50,YXI,40.14,40.58,-1.08428,-0.44,200,8028000
04/30/2012,ProShares Short FTSE China 50,YXI,40.58,40.65,-0.17220,-0.07,200,8116000
04/27/2012,ProShares Short FTSE China 50,YXI,40.65,40.8,-0.36765,-0.15,200,8130000
04/26/2012,ProShares Short FTSE China 50,YXI,40.8,41.03,-0.56057,-0.23,200,8160000
04/25/2012,ProShares Short FTSE China 50,YXI,41.03,41.42,-0.94157,-0.39,200,8206000
04/24/2012,ProShares Short FTSE China 50,YXI,41.42,41.63,-0.50444,-0.21,200,8284000
04/23/2012,ProShares Short FTSE China 50,YXI,41.63,40.57,2.61277,1.06,200,8326000
04/20/2012,ProShares Short FTSE China 50,YXI,40.57,40.82,-0.61244,-0.25,200,8114000
04/19/2012,ProShares Short FTSE China 50,YXI,40.82,41.08,-0.63291,-0.26,200,8164000
04/18/2012,ProShares Short FTSE China 50,YXI,41.08,41.11,-0.07297,-0.03,200,8216000
04/17/2012,ProShares Short FTSE China 50,YXI,41.11,41.63,-1.24910,-0.52,200,8222000
04/16/2012,ProShares Short FTSE China 50,YXI,41.63,41.24,0.94568,0.39,200,8326000
04/13/2012,ProShares Short FTSE China 50,YXI,41.24,41.21,0.07280,0.03,200,8248000
04/12/2012,ProShares Short FTSE China 50,YXI,41.21,42.73,-3.55722,-1.52,200,8242000
04/11/2012,ProShares Short FTSE China 50,YXI,42.73,43.24,-1.17946,-0.51,200,8546000
04/10/2012,ProShares Short FTSE China 50,YXI,43.24,42.54,1.64551,0.7,200,8648000
04/09/2012,ProShares Short FTSE China 50,YXI,42.54,41.8,1.77033,0.74,200,8508000
04/05/2012,ProShares Short FTSE China 50,YXI,41.8,42.28,-1.13529,-0.48,200,8360000
04/04/2012,ProShares Short FTSE China 50,YXI,42.28,41.6,1.63462,0.68,200,8456000
04/03/2012,ProShares Short FTSE China 50,YXI,41.6,41.75,-0.35928,-0.15,200,8320000
04/02/2012,ProShares Short FTSE China 50,YXI,41.75,42.27,-1.23019,-0.52,200,8350000
03/30/2012,ProShares Short FTSE China 50,YXI,42.27,42.65,-0.89097,-0.38,200,8454000
03/29/2012,ProShares Short FTSE China 50,YXI,42.65,42.21,1.04241,0.44,200,8530000
03/28/2012,ProShares Short FTSE China 50,YXI,42.21,41.6,1.46635,0.61,200,8442000
03/27/2012,ProShares Short FTSE China 50,YXI,41.6,41.53,0.16855,0.07,200,8320000
03/26/2012,ProShares Short FTSE China 50,YXI,41.53,42,-1.11905,-0.47,200,8306000
03/23/2012,ProShares Short FTSE China 50,YXI,42,42.02,-0.04760,-0.02,200,8400000
03/22/2012,ProShares Short FTSE China 50,YXI,42.02,41.44,1.39961,0.58,250,10505000
03/21/2012,ProShares Short FTSE China 50,YXI,41.44,41.61,-0.40856,-0.17,250,10360000
03/20/2012,ProShares Short FTSE China 50,YXI,41.61,40.88,1.78571,0.73,250,10402500
03/19/2012,ProShares Short FTSE China 50,YXI,40.88,40.05,2.07241,0.83,250,10220000
03/16/2012,ProShares Short FTSE China 50,YXI,40.05,39.95,0.25031,0.1,250,10012500
03/15/2012,ProShares Short FTSE China 50,YXI,39.95,40.15,-0.49813,-0.2,250,9987500
